country_name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;iso2
Nigeria;4196174501.5;4467287893.1;4909399176.2;5165590253.8;5552931318.8;5874537650.2;6366917453.2;5203237918.7;5200997919.6;6634317346.3;12546094981.6;9181769911.5;12274416017.8;15162871287.1;24846641318.1;27778934624.7;36308883248.7;36035407725.3;36527862208.7;47259911894.3;64201788122.6;164475209515.9;142769363314.2;97094911792.0;73484359521.5;73745821158.2;54805852580.9;52676041931.1;49648470440.5;44003061108.4;54035795387.8;59526833412.4;52058181853.8;56721051402.5;80399613063.6;140919776986.4;185730236700.0;200850397618.2;218416200672.7;59145077039.1;69171451627.2;73557840064.5;95054059302.7;104738954264.2;135764731645.6;175670569969.3;238454997161.5;278260846800.1;339476276257.8;295008835381.0;366990417129.0;414466676831.2;463971018239.3;520117180313.9;574183763411.5;493026682800.6;404649125252.2;375745731053.4;421739251509.1;474517491092.9;432198898222.0;440838992188.5;472624597402.9;NG
North Macedonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4699646643.1;4938775510.2;2436849342.0;2682456896.6;3559608640.0;4707041315.2;4642021256.3;3912986091.0;3765745023.2;3863619284.8;3772859034.2;3709636030.7;4018365747.0;4946296599.1;5682784471.7;6258602872.7;6861226971.6;8336474973.7;9909552434.5;9401736825.4;9407170321.4;10494626767.6;9745261300.6;10817702346.1;11362265252.8;10064519962.6;10672467073.3;11307067069.7;12683068114.2;12606338448.5;12363580534.7;13998355971.3;13563132102.2;MK
Northern Mariana Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1284000000.0;1239000000.0;1210000000.0;1061000000.0;990000000.0;938000000.0;939000000.0;795000000.0;799000000.0;729000000.0;746000000.0;772000000.0;832000000.0;910000000.0;1230000000.0;1560000000.0;1301000000.0;1181000000.0;858000000.0;;;MP
Norway;5163271598.2;5632460936.5;6066976682.7;6510239502.8;7159202706.5;8058681060.2;8696460205.3;9514496703.4;10159934136.8;11063065083.5;12814123115.3;14583114840.1;17358610849.7;22534253702.9;27145693810.1;32877805200.0;35942270686.3;41508030431.1;46522900253.7;53132244623.9;64439382896.0;63596654760.9;62647195537.7;61627240831.1;62057955032.8;65416879914.4;78693118044.0;94229907235.6;101900260856.2;102633934390.6;119791843059.6;121872464483.5;130838040067.6;120579213712.8;127131319428.7;152029612324.8;163520109150.7;161356631888.5;154230295158.4;162383706021.1;171457201936.0;174239354071.0;195914852576.5;229385469337.0;265268662473.3;309978579743.9;346915160681.7;402643260487.6;464917553191.5;387976400617.0;431052143940.4;501360549669.4;512777309841.0;526014468085.1;501736471832.8;388159512245.5;370956547619.0;401745275035.3;439788625883.8;408742840909.1;367633418886.6;490293364377.2;579422449510.3;NO
Oman;;;;;;63279974.7;67759972.9;107151832.5;188879848.9;239999808.0;256319794.9;301010587.1;366883548.3;483066990.6;1645917776.5;2096699189.3;2560220034.7;2741169947.9;2740301389.7;3733352634.6;5981760277.9;7259120150.6;7554719455.7;7932541690.8;8821443150.9;10005645420.5;7324167369.1;7811183094.9;8386215864.8;9372171651.5;11685045513.7;11341482444.7;12452275682.7;12493107932.4;12918855656.7;13802600780.2;15277763329.0;15837451235.4;13996914694.4;15593456176.9;19507452535.8;19452000520.2;20142756046.8;21633708192.5;24763712873.9;31081991677.5;37215779713.9;42085379453.8;60905452535.8;48388363589.1;64993498049.4;77497529258.8;87408842652.8;89936020806.2;92699089726.9;78710793238.0;75128738621.6;80856697009.1;91505851755.5;88060858257.5;75909397659.3;88191977373.2;114667360208.1;OM
Pakistan;3749265014.7;4118647627.0;4310163796.7;4630827383.5;5204955900.9;5929231415.4;6561108777.8;7464510709.8;8041999160.0;8683116337.7;10027509449.8;10665896682.1;9415016359.6;6383429490.2;8899191919.2;11230606060.6;13168080808.1;15126060606.1;17811515151.5;19688383838.4;23654444444.4;28100606060.6;30725971564.0;28691889763.8;31151825467.5;31144920844.3;31899070055.8;33351529274.7;38472742808.3;40171106279.0;40010423970.5;45625336680.2;48884671947.5;51809999353.2;52293470813.1;60636071684.2;63320170084.4;62433340468.0;62191955814.3;62973857068.5;99484802344.5;97145618479.9;97923302809.4;112371913740.8;132216048339.4;145208562960.8;161871385506.4;184140869997.5;202203748583.9;187337783856.5;196709621849.6;230586581059.7;250106966104.7;258657231672.4;271390474857.6;299963590534.8;313630000130.4;339205534861.1;356128166704.9;320909472770.7;300425609818.0;348516647445.1;374697366359.2;PK
Palau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146297500.0;156907900.0;163184900.0;153963200.0;165186200.0;190452900.0;192382400.0;198897700.0;198283900.0;187522800.0;185943000.0;196911100.0;212397800.0;221117200.0;241669800.0;280457700.0;298300000.0;285600000.0;288546281.3;281970375.0;257885921.9;232903015.6;;PW
Panama;537147100.0;599026300.0;652120900.0;722784500.0;776137500.0;852485300.0;928833000.0;1034376400.0;1112791100.0;1221305700.0;1351006400.0;1523917200.0;1673411700.0;1913793400.0;2188307600.0;2435304100.0;2588106000.0;2738261900.0;3244558600.0;3704551600.0;4614086400.0;5222421500.0;5769767900.0;5923755900.0;6183387100.0;6541517100.0;6797834200.0;6827665300.0;5902783400.0;5918469800.0;6433967000.0;7074675500.0;8042337700.0;8782585400.0;9365289800.0;9573813700.0;9870494000.0;10677286100.0;11575486400.0;12130252200.0;12304115000.0;12502013400.0;12994310400.0;13693981200.0;15013381700.0;16374393900.0;18141666300.0;21295984200.0;25155888600.0;27116635600.0;29440287600.0;34686224300.0;40429700000.0;45599900000.0;49921400000.0;54091800000.0;57907700000.0;62202700000.0;67294169200.0;69721787500.0;57086836900.0;67406738100.0;76522511800.0;PA
Papua New Guinea;230496036.9;244832039.2;261184041.8;275968044.2;305312048.8;344176055.1;390992062.6;441728182.7;485184189.6;551263864.2;645568215.3;717750278.1;858761926.1;1299079410.4;1467417672.2;1356603608.1;1511843235.5;1640746618.7;1947878830.6;2293760511.0;2545808455.5;2498190847.4;2368719683.4;2562351551.0;2552662617.2;2423339171.5;2647995602.3;3143851794.1;3656177880.7;3546472565.7;3219729083.1;3787394958.0;4377980510.1;4974550286.2;5502786069.7;4636057476.4;5155311077.4;4936615298.8;3789443014.6;3477038204.0;3521339699.1;3081024212.4;2999511040.2;3536411824.3;3927157867.0;4865892972.3;8354911040.7;9545028944.3;11670892800.5;11619456449.3;14250786674.8;17985138065.9;21295168665.7;21261338064.9;23210823987.3;21723437010.1;20758876952.6;22742699138.4;24109780708.0;24751066910.5;23848445103.9;26113333244.5;31603619041.8;PG
Paraguay;;;;;;443587301.6;465888888.9;492674603.2;517650793.7;556293650.8;594611111.1;664571428.6;769039682.5;995531746.0;1333475396.8;1511420634.9;1698960317.5;2092158730.2;2559857142.9;3416777777.8;4448087301.6;5624515873.0;5419411764.7;5673248726.2;4502462807.1;3282449235.8;3723993942.8;3971044723.8;4255683528.3;4757732200.0;5812114523.0;6984367762.9;7157424031.1;7249533620.3;7870982004.8;9062131475.0;9788391780.5;9965225678.1;9260481572.4;8837070235.5;8855705139.6;8495806432.2;7196260656.8;7691367471.2;9624440836.3;10737500188.1;13429430050.3;17856393235.4;24615267663.5;22355151162.0;27260886405.2;33756238766.5;33271921136.3;38501122141.4;40377929295.6;36211447840.1;36089700222.9;38997129473.6;40225448340.6;37925338329.1;35432178068.2;39950899938.7;41722295229.2;PY
Peru;;;;;;;;;;;;;;;;;;;;;;;15203143381.0;14124541992.5;20339340469.3;15044388198.2;21777475654.3;36533467759.4;15439408447.2;22499558526.4;26410386962.8;34341465998.2;35966302303.3;34832077220.9;44882079766.9;53312793687.4;55252414130.3;58147522522.5;55501467877.4;50187324567.9;51744749133.2;52030158775.4;54777553515.1;58731030121.9;66768703497.6;76060606060.6;88643193061.7;102170981144.1;120550599815.4;120822986521.5;147527631520.7;171761737046.6;192650021648.6;201175543571.4;200786250582.9;189802976285.6;191898104390.4;211007984080.9;222597009739.2;228325821196.2;201947615138.6;223717799056.5;242631573320.8;PE
Philippines;7515894110.6;8171194424.9;4954593071.8;5505023238.4;5953756194.8;6517349771.9;7189017887.7;7724873935.1;8632749269.5;9571800652.6;7559115516.7;8375075629.8;9067815521.3;11412449735.3;15607882555.3;16875240683.5;19381055197.3;22283109803.4;25762224562.6;31218296292.1;36848080898.8;40499388869.1;42206011275.2;37759179894.5;35730185633.5;34961486348.2;33987207294.9;37791488666.1;43152128958.6;48513773720.7;50508286641.6;51784144942.7;60422328242.2;62036529147.2;73159336915.3;84644328727.5;94648084429.0;94106317565.1;74492416329.9;85640171045.1;83669788254.7;78921234457.5;84307345887.5;87039092974.2;95001999685.3;107419977318.2;127652926368.1;155980408673.4;181624626327.4;175974755881.4;208368893151.1;234216730295.9;261920540972.1;283902828581.7;297483555344.8;306445871246.7;318627003012.5;328480736798.8;346841896583.5;376823402244.9;361751145451.6;394087359844.0;404284326110.5;PH
Poland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65977748210.5;85500935935.0;94337050693.3;96043157272.9;110803635287.6;142293781028.6;160193242090.4;159358178533.7;174685791563.6;170030662134.7;172220451787.0;190905493539.2;199070448694.9;217828661056.9;255107252158.6;306145944824.9;344626667414.3;429020755432.7;533599779515.7;439731589139.2;475696613935.6;524374183218.3;495230523665.9;515761954074.2;539080475073.7;477111287969.2;470024559642.5;524641206566.6;588779850758.1;596058473058.8;599442783598.1;681346136411.7;688125010520.5;PL
Portugal;3193200404.4;3417516639.4;3668222357.7;3905734459.7;4235608177.7;4687464054.8;5135387846.0;5740241165.6;6354262628.3;6969025825.6;8108235704.3;9201604240.3;11239117865.1;15090564186.4;17512391475.9;19347607843.1;20332831565.0;21439523310.6;23487614051.1;26622819672.1;32896519823.8;31977276873.0;30527754793.1;27239650741.9;25217969049.6;27115807742.1;38745901353.7;48182925857.4;56347250696.4;60594092182.3;78713860216.6;89233599278.5;107592098307.1;95009751901.3;99688641304.3;118122007430.0;122630089680.3;117016535163.0;123946327916.3;127470385557.2;118605192877.4;121604107165.0;134795565549.4;165226175536.8;189382122532.2;197253876704.9;208756449275.8;240496147317.4;263416394624.1;244667762835.5;238113003233.3;245117990242.2;216224240578.0;226433858005.7;229901964221.9;199394066525.4;206426152308.9;221357874718.9;242313116578.0;239986922638.9;229031860520.8;255534839405.9;255196660987.4;PT
Puerto Rico;1691900000.0;1865100000.0;2094400000.0;2333600000.0;2570500000.0;2881500000.0;3170500000.0;3532700000.0;3941700000.0;4460700000.0;5034700000.0;5646800000.0;6328900000.0;7002400000.0;7684800000.0;8198300000.0;8968600000.0;9910900000.0;11165000000.0;12750000000.0;14436100000.0;15955700000.0;16764200000.0;17276600000.0;19162600000.0;20289200000.0;22009300000.0;24025800000.0;26385800000.0;28161200000.0;30603919000.0;32287031000.0;34630430000.0;36922456000.0;39690630000.0;42647331000.0;45340835000.0;48187039000.0;54086400000.0;57841000000.0;61701800000.0;69208400000.0;71623500000.0;74827400000.0;80322313000.0;83914521300.0;87276164400.0;89524131600.0;93639300000.0;96385600000.0;98381300000.0;100351700000.0;101564800000.0;102450000000.0;102445800000.0;103375500000.0;104336700000.0;103445500000.0;100958100000.0;105126400000.0;103130900000.0;106368900000.0;113434800000.0;PR
Qatar;;;;;;;;;;;301791301.8;387703105.5;510262500.2;793885560.0;2401403227.4;2512773165.8;3284273986.7;3617564637.9;4052000412.7;5632962996.8;7829165261.8;8661263763.7;7596703214.3;6467582307.7;6704395824.2;6153296456.0;5053021950.5;5446428681.3;6038187033.0;6487912087.9;7360439423.1;6883516483.5;7646153983.5;7156593653.8;7374450769.2;8137911978.0;9059340384.6;11297802115.4;10255495027.5;12393131868.1;17759890109.9;17538461538.5;19363736263.7;23533791208.8;31734065934.1;44530494505.5;60882142857.1;79712087912.1;115270054945.1;97798351648.4;125122306346.2;167775268626.4;186833502362.6;198727642967.0;206224598571.4;161739955576.9;151732181868.1;161099122225.3;183334953818.7;176371267689.1;144411363345.3;179732009554.8;236258302839.7;QA
Romania;;;;;;;;;;;;;;;;;;;;;;;;;;;;38067567567.6;40424528301.9;41450777202.1;38247882300.5;28850634899.9;25121666666.7;26361160450.0;30072805104.3;37430162102.6;36937074278.3;35575214078.2;41696091973.7;35953156753.7;37253739511.1;40395116581.5;46065502702.6;57806384143.2;74973656851.8;98454380120.1;122023735992.7;174588782938.6;214317202478.3;174102268534.8;170029359010.7;192613579705.9;179132893143.4;189789258566.2;199713780259.3;177883883008.7;185287630540.4;210147163769.8;243316029944.1;251017797625.0;251362514349.7;285810244501.9;300691354864.9;RO
Russian Federation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;554828660436.1;506631299734.7;517014446227.9;517962962963.0;460290556900.7;435083713850.8;395077301248.5;395537185734.9;391724890744.5;404928954191.9;270955486862.4;195907128350.9;259710142196.9;306602070620.5;345470494417.9;430347420184.9;591016690732.4;764015973481.1;989932071352.5;1299703478481.7;1660848058303.1;1222645900055.7;1524916715224.0;2045922753398.0;2208293553878.4;2292470078346.2;2059241589895.0;1363482182197.7;1276786350881.1;1574199360089.0;1657328773461.3;1693115002708.3;1493075894362.1;1836892075547.5;2240422427458.6;RU
Rwanda;119000024.0;122000016.0;125000008.0;128000000.0;129999994.0;148799980.0;124525702.9;159560018.0;172200018.0;188700037.0;219900006.0;222952504.4;246457838.3;290746157.1;308458423.2;571863500.2;637753853.1;746650613.0;905709076.4;1109346131.0;1254765641.5;1407062526.9;1407243139.3;1479687586.9;1587413083.9;1715626330.6;1944710683.9;2157432667.6;2395492686.8;2405022593.1;2550185679.1;1911600236.7;2029026961.6;1971525711.8;753636370.5;1293535193.5;1382334879.4;1851558197.3;1989343546.2;2157240526.0;2068955252.8;1966719933.3;1966111528.6;2138354521.0;2376642785.8;2933999088.6;3319974269.1;4070746222.3;5180228096.0;5674899033.3;6125216482.3;6885492660.8;7655465589.7;7820741499.1;8239766320.1;8544621756.8;8696069807.4;9252834120.4;9636254325.0;10346326599.0;10172303393.1;11054517345.7;13311487445.1;RW
Samoa;;;;;;;;;;;;;;;;;;;;;;;121221651.6;111862823.6;109200934.3;95572173.0;100947848.6;111713922.1;133016065.4;122888609.7;125766269.8;125597205.4;132303041.4;133122897.2;221098106.5;224865731.4;249907868.8;285475591.9;269485244.2;255408060.3;258856139.8;266299591.5;281790134.2;333426188.4;407747565.1;476801793.2;499923757.8;573548459.8;641346191.7;628006115.4;680260907.2;744097050.2;773141661.2;797736334.3;796683519.6;824150498.7;843924796.7;884844384.5;878448433.4;912950466.1;868898358.3;843923638.7;832945205.6;WS
San Marino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1109098657.6;1005159388.2;1077413479.1;1168269230.8;1464326160.8;1723750000.0;1785847531.4;1908167105.8;2185874623.6;2393437820.4;2056126701.9;1881191950.0;1813717694.6;1604701051.2;1678741201.6;1673910988.2;1419400403.8;1468342430.7;1528621195.5;1655354303.9;1616188702.3;1541247884.0;1855382833.1;;SM
Sao Tome and Principe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75951133.4;85171073.9;102085769.1;114582283.9;136450662.4;142775104.1;149146918.9;188021165.0;200668065.0;190021192.5;226455001.2;229371348.2;267041747.6;293119143.2;259999643.0;292267272.2;322002845.2;383717327.8;412976064.5;471229484.6;524402450.8;542686976.5;ST
Saudi Arabia;;;;;;;;;4187777711.1;4485777644.4;5377268848.5;7184816838.2;9664177516.7;14947535416.0;45412971909.4;46773144158.2;64005623870.3;74189100114.3;80266629495.8;111858494946.9;164539580966.0;184291452896.8;153240288166.7;129171602025.1;119624918956.2;103897892811.0;86962013010.6;85695941760.0;88256162069.0;95344352823.7;117630261604.9;132223257865.6;137087867284.3;132967891655.2;135174876355.7;143343025756.3;158662377389.0;165963594803.6;146775428759.3;161717040000.0;189514910222.7;184137517724.9;189605920240.5;215807655244.4;258742263029.0;328459700124.1;376900135720.7;415964583059.2;519796738631.1;429097899279.0;528207298529.9;676634577273.0;741849984943.3;753864543430.2;766605946720.4;669484381328.9;665999879694.2;714994694991.7;846583791842.6;838564705295.1;734271183945.0;874156115900.1;1108571517285.4;SA
Senegal;1003692370.5;1058975257.0;1085475790.6;1122139861.7;1188930645.3;1210058228.2;1246908186.0;1246480766.0;1309384861.9;1245234931.4;1297407654.9;1339549032.8;1620857103.5;1863398590.5;2099325229.0;2830388404.9;2869777884.5;2938046462.7;3280354920.9;4084877822.9;4510108290.7;4095892780.6;4013951442.7;3569356124.9;3485165431.7;3818944917.6;5392093445.5;6487353102.8;6418419388.6;6366039372.5;7390967360.4;7255210469.5;7769817840.0;7367986241.2;5034588195.6;6326342633.4;6559712166.0;6041478725.9;6505607909.1;6592834932.8;6013185004.0;6507824829.3;7006402319.8;8768721563.2;10076816666.6;11009033437.9;11697918243.0;13994218413.0;16853989627.5;16145867494.9;16121315909.1;17814283639.3;17660870411.5;18918667724.9;19797253440.3;17774766696.2;19040312333.2;20996562943.6;23116701556.1;23403995992.1;24530513037.8;27569136729.9;27684264748.2;SN
Serbia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16832598870.1;21818007448.8;25676487999.6;19457979423.4;19388663551.0;6875845986.5;12960546471.4;17120906918.4;22482365321.8;26141968161.1;27683225959.2;32482070360.3;43170990616.5;52194221468.5;45162894380.9;41819468691.8;49258136129.0;43309252921.1;48394239474.7;47062202418.9;39655949731.4;40692661657.3;44179075778.9;50640662859.5;51514242938.7;53356484591.4;63101069561.2;63563401043.5;RS
Seychelles;12012024.6;11592023.8;12642025.9;13923028.5;15393031.6;15603032.0;16443033.7;16632032.1;16074027.6;16452028.3;18432031.7;21965950.8;30645122.9;36896280.5;43134496.2;47803145.9;49278981.8;64526401.5;85552365.8;127261099.2;156783829.5;163750728.2;157211789.7;156098237.0;160992921.0;179691482.7;221147061.3;265212956.9;301985618.1;324333366.5;392163560.9;398307169.9;461409398.9;504230620.6;517570058.2;540733047.7;535250347.1;598966982.4;647287375.8;662838614.9;654212394.3;662064155.9;742134837.5;750847230.1;893012218.2;977899381.8;1081441283.3;1077308813.8;979597394.3;851064347.1;981917973.7;1059249931.7;1089880685.5;1324915185.1;1387576450.1;1391427967.3;1458954073.3;1529773473.3;1588050311.2;1645090567.0;1183515314.0;1286687308.3;1588438144.4;SC
Sierra Leone;322151470.6;327979248.4;342872712.4;348700653.6;372012091.5;359523809.5;375630252.1;348895027.6;329991956.8;408853541.4;434584033.6;419495908.5;465254432.0;575471323.5;648940350.9;679352433.6;594810152.7;692079581.2;960765043.0;1109343235.6;1100476190.5;1114926660.9;1294995964.5;995278514.6;1087450199.2;856890498.6;490181456.6;660106321.4;1055083945.4;932974411.9;649644097.6;780098205.2;679997997.6;768812334.8;911915970.7;870758739.4;941742152.7;850218033.6;672375927.3;669384768.9;635874002.2;1074851475.2;1236235826.6;1369685676.6;1430217080.7;1627058424.9;1862116290.5;2126679543.6;2451896435.2;2419014960.2;2578159803.9;2932274309.4;3789251613.4;4920343316.9;5015180725.3;4252029353.8;3862721266.0;3719443418.3;4085114387.6;4076578698.8;4062906265.7;4249234704.0;4094563859.4;SL
Singapore;704751700.3;764629788.1;826239211.8;917608012.5;894153311.4;974644096.1;1096425608.1;1238035815.8;1425706091.0;1659893767.8;1920574150.2;2263785443.6;2721440980.8;3696213333.3;5221534955.6;5633673930.0;6327077974.1;6618585073.7;7517176354.8;9296921723.8;11896256782.9;14175228843.6;16084252378.5;17784112149.5;19749361098.0;19156532745.8;18586746057.0;20919215578.2;25371462488.1;30465364738.6;36144336768.7;45466164978.3;52131320032.9;60603815716.3;73688724431.1;87812540788.4;96293086513.1;100123787215.3;85728207781.8;86286849754.9;96076539925.7;89793790669.7;92538372869.7;97646401095.6;115033593101.0;127807848728.4;148627286361.4;180941701358.0;193617323539.2;194150283771.6;239807980591.2;279356499090.5;295092888076.6;307576360585.0;314863580758.5;307998545269.4;319030057631.1;343272878686.4;376869492498.0;376837580397.6;348392090695.2;423797100521.6;466788426792.0;SG
Sint Maarten (Dutch part);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;936089385.5;985865921.8;1022905027.9;1361811520.8;1417888712.2;1427017201.9;1353212141.4;1259200442.7;1407880465.6;1236428075.4;1353071060.3;1537088724.5;SX
Slovak Republic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12747380650.1;14272201755.5;15495514296.8;16520676973.5;20162936291.4;25840146405.2;27925036755.4;27706028095.6;29856000671.2;30463670123.6;29242558796.6;30778781607.0;35297794385.7;46919965224.1;57437444469.1;62808723476.7;70767338922.4;86563986799.3;100879902985.0;89399303222.2;91162836320.4;99922685424.9;94623731085.6;98935222174.9;101437045019.9;88900883130.8;89952699524.9;95649966261.0;106137924015.6;105711680180.6;106731482855.5;118576482542.6;115461711689.0;SK
Slovenia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21352224019.4;21507232648.7;20763101740.7;22146231967.7;22711384311.1;20289627636.7;20876309970.4;23489890274.3;29634713641.1;34414784504.2;36206395970.7;39481045038.3;48067401207.4;55779427739.7;50567734886.0;48208240226.5;51583869785.2;46577793184.0;48415657264.9;49997186439.1;43107506024.3;44766722790.6;48589100043.1;54177882425.8;54386654314.0;53734526854.2;61832201543.8;60063475466.3;SI
Solomon Islands;;;;;;;;25203524.0;28084252.8;28606411.4;;50056882.8;40606712.1;55272108.8;84539332.3;74620320.0;83100834.3;93145283.4;111027427.2;151276496.5;182852106.4;193750540.6;192902018.7;181220399.0;181570474.1;165524943.6;147620047.5;155128542.2;176494393.9;172882410.7;214877666.7;227540473.3;269034595.8;300746361.1;402837005.3;469443201.5;510586430.2;526554006.0;457579840.2;488024514.4;419842674.2;409508553.0;346406738.9;417668983.4;468005318.6;552864570.2;617258154.3;695295347.6;776337691.8;805557562.6;898133684.9;1063895360.7;1185215418.3;1285911586.1;1335571420.7;1307909887.6;1379490304.2;1469789119.1;1615478393.3;1619155017.4;1536145814.2;1580303515.4;1597204340.6;SB
Somalia;180459936.8;191659914.4;203531927.5;216145935.9;229529912.7;243725898.0;257375897.0;271781886.8;286719885.3;306357284.6;322600009.1;331104693.0;416940943.6;507028428.2;467577432.2;710850226.5;807275808.7;498550873.0;564986059.7;590419855.1;603592656.8;699112266.8;774419569.7;733901365.9;788307213.4;876404617.7;930318705.3;1009792724.4;1038291284.5;1092392963.2;917044228.0;;;;;;;;;;;;;;;;;;;;;;;5836021227.5;6537360532.6;6984947145.1;7390796616.5;8252394373.3;8278212314.4;9420431258.2;9204140383.2;9838711529.5;10419541202.0;SO
South Africa;8748596500.6;9225996309.6;9813996074.4;10854195658.3;11955995217.6;13068994772.4;14211394315.4;15821393671.4;17124793150.1;19256992297.2;21218391512.6;23411076638.3;24515919216.9;33262772008.1;41389186094.6;42906905672.4;41150460287.6;45328411332.1;51607412901.9;63038658088.9;89411864402.4;93141472163.8;85904057409.4;96204110941.6;84870163365.9;64459376086.7;73354771399.3;96535763418.4;103976831871.0;108055624081.8;126048140141.9;135203698238.0;146956150986.6;147194747565.8;153512712381.8;171735933897.3;163234925380.6;168978057327.7;152982984557.2;151516957078.5;151752757215.3;135429905922.5;129087556612.4;197018965308.7;255806908594.6;288867217196.5;303858675363.6;333077117253.7;316131258616.3;329754060647.1;417363822801.7;458199494830.8;434400545085.8;400886013595.6;381198869776.1;346709790458.6;323585509674.5;381448814654.6;405260723892.9;389330032221.1;338291396026.0;420117812463.8;405270850099.4;ZA
South Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14586253383.1;12231264525.1;14602072411.0;14907308932.8;11931472169.5;18426469016.9;13962212847.5;11997800760.2;;;;;;;;SS
Spain;12072126075.4;13834300571.5;16138545209.2;19074913947.7;21343844643.7;24756958694.9;28721062242.2;31647119228.2;31475548481.4;36038711599.5;40992995008.3;46619420359.3;59132415221.3;78639525985.2;97274006345.5;114777046376.8;118507184779.9;132449277108.4;160599687500.0;214601955875.1;232766822928.8;202807891512.0;195996754505.5;170951185614.8;172102910370.5;180793463796.5;251321075204.9;318747935588.2;376160409941.4;414757056922.0;536558591250.4;577166174539.6;630916018202.5;525075636030.9;530562634455.3;614609020549.8;642588992512.8;590077272727.3;619214834614.1;634907542858.3;598363313494.9;627830029412.2;708756677088.6;907491523174.1;1069055675273.8;1153715822717.5;1260398977831.8;1474002579820.0;1631863493552.3;1491472923706.6;1422108199783.3;1480710495710.1;1324750738725.0;1355579535912.6;1371820537888.6;1196156971279.7;1233554967011.7;1313245330197.7;1421702715218.0;1394320055129.4;1278128867875.5;1445651653604.6;1417800466262.7;ES
Sri Lanka;1409873949.6;1444327731.1;1434156378.6;1240672268.9;1309747899.2;1698319327.7;1751470588.2;1859465020.6;1801344537.8;1965546218.5;2296470588.2;2369308600.3;2553936348.4;2875625000.0;3574586466.2;3791298145.5;3591319857.3;4104509582.9;2733183856.5;3364611432.2;4024621899.6;4415844155.8;4768765016.8;5167913302.2;6043474842.8;5978460972.0;6405210563.9;6682167119.6;6978371581.3;6987267683.8;8032551173.2;9000362581.6;9703011635.9;10338679635.8;11717604208.8;13029697561.0;13897738375.2;15091913883.7;15794972847.2;15656327859.6;16330814180.0;15749753804.8;16536535647.1;18881765437.2;20662525941.3;24405791044.8;28279802405.9;32350238760.4;40713826215.0;42066224093.0;58636161081.7;67753284043.9;70447216891.3;77000578167.4;82528535713.9;85140955388.9;88012282205.8;94376237797.2;94493871200.8;89014978344.1;84440516486.1;88548049121.5;74403578363.4;LK
St. Kitts and Nevis;12366635.8;12483302.1;12541635.3;12833301.3;13416633.1;13593932.3;14469078.2;16742338.3;14600000.0;15850000.0;16300000.0;19624746.5;22944849.1;24196018.4;31514856.3;33364055.3;30095602.3;44496296.3;49433333.3;58840740.7;68459259.3;80888888.9;86022222.2;86874074.1;98603703.7;111007407.4;130685185.2;147748148.1;172692592.6;192518518.5;217259259.3;220540740.7;242137037.0;263755555.6;295159259.3;313485185.2;333944444.4;374641308.0;383257331.4;406595484.4;421695769.8;458643829.0;481077373.7;469869869.9;506900000.0;547203703.7;644414814.8;689285185.2;777691333.3;774273111.1;778718518.5;836092592.6;825381481.5;874896296.3;953166666.7;957025925.9;1007348148.1;1058366666.7;1076240740.7;1107155555.6;883933333.3;858592592.6;965638864.9;
St. Lucia;;;;;;;;;;;;;;;;;;;;;170370370.4;194444444.4;183333333.3;197037037.0;251481481.5;284444444.4;340000000.0;375555555.6;429629629.6;486666666.7;579629629.6;613703703.7;674074074.1;684814814.8;713703703.7;762962963.0;788888888.9;805925925.9;877407407.4;921851851.9;932592592.6;892592592.6;900000000.0;987407407.4;1066666666.7;1135555555.6;1268319185.2;1336088814.8;1437731111.1;1401507888.9;1482385185.2;1568370370.4;1598207407.4;1660222222.2;1749288888.9;1807225925.9;1865459259.3;1996711111.1;2057066666.7;2102534000.0;1604444444.4;1961111111.1;2343703703.7;
St. Martin (French part);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775875748.5;;;772921958.5;;;;;652206037.1;;649206262.8;;
